Site;Habitat;Substrate;Station;Date;Time;Depth;Sampling_depth;Latitude;Longitude;Motu;Project;best_identity_database;Assignement_Level;Scientific_Name;mean_pcr_count_reads;SR
Fairway;Summit50;Seamount;SM01607;23/09/2020;;67;64;-21.04087503;162.253709;Motu330;Seamount;0.953125;genus;Oxycheilinus;45.5;1
Fairway;Summit50;Seamount;SM01607;23/09/2020;;67;64;-21.04087503;162.253709;Motu347;Seamount;0.90625;genus;Parupeneus;504.166666666667;1
Fairway;Summit50;Seamount;SM01607;23/09/2020;;67;64;-21.04087503;162.253709;Motu428;Seamount;0.953125;genus;Lethrinus;95.75;1
Fairway;Summit50;Seamount;SM01607;23/09/2020;;67;64;-21.04087503;162.253709;Motu081;Seamount;0.969230769231;genus;Sargocentron;114.25;1
Fairway;Summit50;Seamount;SM01607;23/09/2020;;67;64;-21.04087503;162.253709;Motu425;Seamount;0.888888888889;family;Eleotridae;142.333333333333;1
Fairway;Summit50;Seamount;SM01607;23/09/2020;;67;64;-21.04087503;162.253709;Motu203;Seamount;0.984126984127;genus;Naso;2.08333333333333;1
Fairway;Summit50;Seamount;SM01607;23/09/2020;;67;64;-21.04087503;162.253709;Motu122;Seamount;0.846153846154;order;Scombriformes;7.58333333333333;1
Fairway;Summit50;Seamount;SM01610;22/09/2020;;67;62;-21.05370504;162.262252;Motu279;Seamount;0.920634920635;genus;Callogobius;1932.375;1
Fairway;Summit50;Seamount;SM01610;22/09/2020;;67;62;-21.05370504;162.262252;Motu246;Seamount;1;species;Ostorhinchus apogonoides;8715.70833333333;1
Fairway;Summit50;Seamount;SM01610;22/09/2020;;67;62;-21.05370504;162.262252;Motu308;Seamount;0.90625;genus;Parupeneus;596.395833333333;1
Fairway;Summit50;Seamount;SM01610;22/09/2020;;67;62;-21.05370504;162.262252;Motu428;Seamount;0.953125;genus;Lethrinus;98;1
Fairway;Summit50;Seamount;SM01610;22/09/2020;;67;62;-21.05370504;162.262252;Motu047;Seamount;1;species;Canthigaster coronata;783.25;1
Fairway;Summit50;Seamount;SM01610;22/09/2020;;67;62;-21.05370504;162.262252;Motu349;Seamount;0.873015873016;family;Labridae;3667.45833333333;1
Fairway;Summit50;Seamount;SM01610;22/09/2020;;67;62;-21.05370504;162.262252;Motu395;Seamount;1;species;Centropyge flavicauda;30.9166666666667;1
Fairway;Summit50;Seamount;SM01610;22/09/2020;;67;62;-21.05370504;162.262252;Motu288;Seamount;0.805970149254;order;Mugiliformes;30.3333333333333;1
Fairway;Summit50;Seamount;SM01610;22/09/2020;;67;62;-21.05370504;162.262252;Motu245;Seamount;0.96875;genus;Ostorhinchus;1.16666666666667;1
Fairway;Summit50;Seamount;SM01610;22/09/2020;;67;62;-21.05370504;162.262252;Motu032;Seamount;0.80303030303;order;Mugiliformes;462.883333333333;1
Fairway;Summit50;Seamount;SM01610;22/09/2020;;67;62;-21.05370504;162.262252;Motu403;Seamount;0.921875;genus;Caesio;46.5833333333333;1
Fairway;Summit50;Seamount;SM01610;22/09/2020;;67;62;-21.05370504;162.262252;Motu438;Seamount;0.8;order;Kurtiformes;7595.66666666667;1
Fairway;Summit50;Seamount;SM01610;22/09/2020;;67;62;-21.05370504;162.262252;Motu188;Seamount;1;species;Sufflamen fraenatum;1;1
Fairway;Summit50;Seamount;SM01610;22/09/2020;;67;62;-21.05370504;162.262252;Motu351;Seamount;0.833333333333;order;Aulopiformes;474.333333333333;1
Fairway;Summit50;Seamount;SM01610;22/09/2020;;67;62;-21.05370504;162.262252;Motu176;Seamount;1;species;Pseudobalistes fuscus;3021.5;1
Fairway;Summit50;Seamount;SM01610;22/09/2020;;67;62;-21.05370504;162.262252;Motu352;Seamount;0.825396825397;order;Aulopiformes;103.333333333333;1
Fairway;Pelagic;None;SM01611_500;24/09/2020;06:34;>1200;500;-21.09502397;162.38613;Motu383;Seamount;1;species;Hyporthodus septemfasciatus;10.6666666666667;1
Fairway;Pelagic;None;SM01611_500;24/09/2020;06:34;>1200;500;-21.09502397;162.38613;Motu078;Seamount;1;species;Epinephelus fuscoguttatus;267.916666666667;1
Fairway;Pelagic;None;SM01611_500;24/09/2020;06:34;>1200;500;-21.09502397;162.38613;Motu133;Seamount;0.861538461538;family;Zoarcidae;63.9305555555556;1
Fairway;Pelagic;None;SM01611_500;24/09/2020;06:34;>1200;500;-21.09502397;162.38613;Motu212;Seamount;0.983870967742;genus;Thunnus;279.375;1
Fairway;Pelagic;None;SM01611_500;24/09/2020;06:34;>1200;500;-21.09502397;162.38613;Motu148;Seamount;1;species;Acanthocybium solandri;92.2833333333333;1
Fairway;Pelagic;None;SM01611_500;24/09/2020;06:34;>1200;500;-21.09502397;162.38613;Motu145;Seamount;1;species;Gymnosarda unicolor;113.916666666667;1
Fairway;Pelagic;None;SM01611_500;24/09/2020;06:34;>1200;500;-21.09502397;162.38613;Motu027;Seamount;1;species;Exocoetus volitans;101.416666666667;1
Fairway;Pelagic;None;SM01611_500;24/09/2020;06:34;>1200;500;-21.09502397;162.38613;Motu225;Seamount;0.90625;genus;Lethrinus;58.5833333333333;1
Fairway;Pelagic;None;SM01611_500;24/09/2020;06:34;>1200;500;-21.09502397;162.38613;Motu060;Seamount;0.91935483871;genus;Diaphus;171.833333333333;1
Fairway;Pelagic;None;SM01611_500;24/09/2020;06:34;>1200;500;-21.09502397;162.38613;Motu053;Seamount;0.952380952381;genus;Diaphus;330.333333333333;1
Fairway;Pelagic;None;SM01611_500;24/09/2020;06:34;>1200;500;-21.09502397;162.38613;Motu382;Seamount;0.984375;genus;Variola;202.833333333333;1
Fairway;Pelagic;None;SM01611_500;24/09/2020;06:34;>1200;500;-21.09502397;162.38613;Motu428;Seamount;0.953125;genus;Lethrinus;182.833333333333;1
Fairway;Pelagic;None;SM01611_500;24/09/2020;06:34;>1200;500;-21.09502397;162.38613;Motu397;Seamount;1;species;Masturus lanceolatus;710.416666666667;1
Fairway;Pelagic;None;SM01611_500;24/09/2020;06:34;>1200;500;-21.09502397;162.38613;Motu222;Seamount;1;species;Auxis rochei;13;1
Fairway;Summit50;Seamount;SM01603;23/09/2020;;66;63;-21.04979698;162.218984;Motu347;Seamount;0.90625;genus;Parupeneus;13.625;1
Fairway;Summit50;Seamount;SM01603;23/09/2020;;66;63;-21.04979698;162.218984;Motu349;Seamount;0.873015873016;family;Labridae;1.16666666666667;1
Fairway;Summit50;Seamount;SM01603;23/09/2020;;66;63;-21.04979698;162.218984;Motu471;Seamount;0.951612903226;genus;Hoplolatilus;4.91666666666667;1
Fairway;Summit50;Seamount;SM01603;23/09/2020;;66;63;-21.04979698;162.218984;Motu295;Seamount;0.8125;order;Labriformes;11838.6666666667;1
Fairway;Summit50;Seamount;SM01603;23/09/2020;;66;63;-21.04979698;162.218984;Motu552;Seamount;0.983870967742;genus;Hoplolatilus;15386.1666666667;1
Fairway;Summit50;Seamount;SM01603;23/09/2020;;66;63;-21.04979698;162.218984;Motu395;Seamount;1;species;Centropyge flavicauda;17785.9166666667;1
Fairway;Summit50;Seamount;SM01603;23/09/2020;;66;63;-21.04979698;162.218984;Motu553;Seamount;0.920634920635;genus;Apolemichthys;28.0833333333333;1
Fairway;Summit50;Seamount;SM01603;23/09/2020;;66;63;-21.04979698;162.218984;Motu396;Seamount;0.951612903226;genus;Centropyge;0.916666666666667;1
Fairway;Summit50;Seamount;SM01603;23/09/2020;;66;63;-21.04979698;162.218984;Motu403;Seamount;0.921875;genus;Caesio;16095;1
Fairway;Summit50;Seamount;SM01603;23/09/2020;;66;63;-21.04979698;162.218984;Motu107;Seamount;0.820895522388;order;Lobotiformes;11.9583333333333;1
Fairway;Summit50;Seamount;SM01603;23/09/2020;;66;63;-21.04979698;162.218984;Motu438;Seamount;0.8;order;Kurtiformes;139.416666666667;1
Fairway;Summit50;Seamount;SM01603;23/09/2020;;66;63;-21.04979698;162.218984;Motu246;Seamount;1;species;Ostorhinchus apogonoides;30.7083333333333;1
Fairway;Summit50;Seamount;SM01603;23/09/2020;;66;63;-21.04979698;162.218984;Motu343;Seamount;1;species;Parupeneus multifasciatus;1.16666666666667;1
Poum;Pelagic;None;SM01111_80;22/08/2020;09:42;1380;80;-20.16684604;163.716167;Motu122;Seamount;0.846153846154;order;Scombriformes;304.933333333333;1
Poum;Pelagic;None;SM01111_80;22/08/2020;09:42;1380;80;-20.16684604;163.716167;Motu502;Seamount;0.8125;order;Scombriformes;1.33333333333333;1
Poum;Pelagic;None;SM01111_80;22/08/2020;09:42;1380;80;-20.16684604;163.716167;Motu145;Seamount;1;species;Gymnosarda unicolor;98.1666666666667;1
Poum;Pelagic;None;SM01111_80;22/08/2020;09:42;1380;80;-20.16684604;163.716167;Motu186;Seamount;0.921875;genus;Lutjanus;196.125;1
Poum;Pelagic;None;SM01111_80;22/08/2020;09:42;1380;80;-20.16684604;163.716167;Motu529;Seamount;0.925373134328;genus;Epinephelus;1240.58333333333;1
Poum;Pelagic;None;SM01111_80;22/08/2020;09:42;1380;80;-20.16684604;163.716167;Motu002;Seamount;0.89552238806;family;Serranidae;7.70833333333333;1
Poum;Pelagic;None;SM01111_80;22/08/2020;09:42;1380;80;-20.16684604;163.716167;Motu212;Seamount;0.983870967742;genus;Thunnus;174.916666666667;1
Poum;Pelagic;None;SM01111_80;22/08/2020;09:42;1380;80;-20.16684604;163.716167;Motu376;Seamount;0.938461538462;genus;Scomberomorus;160.291666666667;1
Poum;Pelagic;None;SM01111_80;22/08/2020;09:42;1380;80;-20.16684604;163.716167;Motu319;Seamount;0.904761904762;genus;Diaphus;14.5833333333333;1
Poum;Pelagic;None;SM01111_80;22/08/2020;09:42;1380;80;-20.16684604;163.716167;Motu037;Seamount;0.950819672131;genus;Tylosurus;259.5;1
Poum;Pelagic;None;SM01111_80;22/08/2020;09:42;1380;80;-20.16684604;163.716167;Motu121;Seamount;1;species;Caranx ignobilis;4.33333333333333;1
Poum;Pelagic;None;SM01111_80;22/08/2020;09:42;1380;80;-20.16684604;163.716167;Motu127;Seamount;1;species;Eumegistus illustris;168.583333333333;1
Poum;Pelagic;None;SM01111_80;22/08/2020;09:42;1380;80;-20.16684604;163.716167;Motu557;Seamount;0.850746268657;family;Sphyraenidae;18.5;1
Poum;Pelagic;None;SM01111_80;22/08/2020;09:42;1380;80;-20.16684604;163.716167;Motu533;Seamount;0.828125;order;Scombriformes;15.5833333333333;1
Poum;Pelagic;None;SM01111_80;22/08/2020;09:42;1380;80;-20.16684604;163.716167;Motu227;Seamount;0.833333333333;order;Blenniiformes;45.9166666666667;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu313;Seamount;0.920634920635;genus;Diaphus;14.75;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu445;Seamount;0.888888888889;family;Myctophidae;10816.6666666667;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu138;Seamount;0.890625;family;Myctophidae;13442.8333333333;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu376;Seamount;0.938461538462;genus;Scomberomorus;12834.25;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu151;Seamount;0.838235294118;order;Perciformes;6135.875;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu381;Seamount;0.954545454545;genus;Lethrinus;4694.41666666667;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu470;Seamount;0.907692307692;genus;Scomberomorus;1.58333333333333;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu319;Seamount;0.904761904762;genus;Diaphus;3006.08333333333;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu320;Seamount;0.888888888889;family;Myctophidae;109.166666666667;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu424;Seamount;1;species;Lutjanus argentimaculatus;42.25;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu352;Seamount;0.825396825397;order;Aulopiformes;2846.91666666667;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu163;Seamount;1;species;Cephalopholis sexmaculata;912.333333333333;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu032;Seamount;0.80303030303;order;Mugiliformes;15039;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu031;Seamount;0.8;order;Tetraodontiformes;1.08333333333333;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu139;Seamount;0.903225806452;genus;Ceratoscopelus;1.25;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu377;Seamount;0.859375;family;Myctophidae;5.5;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu137;Seamount;0.893939393939;family;Scombridae;1.83333333333333;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu365;Seamount;0.80303030303;order;Gobiiformes;9000.75;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu485;Seamount;1;species;Mobula formosana;311.416666666667;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu125;Seamount;0.830769230769;order;Spariformes;359.666666666667;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu392;Seamount;1;species;Acanthurus leucosternon;14000.5;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu207;Seamount;1;species;Lutjanus viridis;136.166666666667;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu487;Seamount;1;species;Mobula thurstoni;25.25;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu286;Seamount;0.815384615385;order;Labriformes;115.416666666667;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu531;Seamount;0.921875;genus;Epinephelus;79.5;1
Poum;DeepSlope;Slope;SM01103;23/08/2020;;120;113;-20.13638302;163.776806;Motu434;Seamount;0.861538461538;family;Myctophidae;247.5;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu365;Seamount;0.80303030303;order;Gobiiformes;14.75;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu186;Seamount;0.921875;genus;Lutjanus;1023.08333333333;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu212;Seamount;0.983870967742;genus;Thunnus;396.666666666667;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu319;Seamount;0.904761904762;genus;Diaphus;95.9166666666667;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu432;Seamount;1;species;Lachneratus phasmaticus;162.541666666667;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu520;Seamount;0.882352941176;family;Ophichthidae;842;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu298;Seamount;0.828125;order;Alepocephaliformes;14.6666666666667;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu057;Seamount;0.903225806452;genus;Diaphus;2041.91666666667;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu532;Seamount;1;species;Epinephelus areolatus;1.08333333333333;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu167;Seamount;1;species;Halichoeres chrysus;3235.75;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu129;Seamount;0.953125;genus;Epinephelus;5.08333333333333;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu564;Seamount;0.953125;genus;Epinephelus;1.75;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu320;Seamount;0.888888888889;family;Myctophidae;1.16666666666667;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu110;Seamount;0.911764705882;genus;Ptereleotris;907.083333333333;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu427;Seamount;0.890625;family;Acanthuridae;24.9583333333333;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu504;Seamount;0.887323943662;family;Gobiidae;185.583333333333;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu387;Seamount;0.950819672131;genus;Thalassoma;30.5;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu058;Seamount;0.903225806452;genus;Diaphus;12.3333333333333;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu008;Seamount;0.967741935484;genus;Anomalops;540.583333333333;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu288;Seamount;0.805970149254;order;Mugiliformes;29;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu173;Seamount;0.920634920635;genus;Abudefduf;84.9166666666667;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu544;Seamount;0.953125;genus;Epinephelus;1.08333333333333;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu534;Seamount;0.953125;genus;Epinephelus;1.33333333333333;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu525;Seamount;0.953125;genus;Epinephelus;1.25;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu260;Seamount;0.859375;family;Myctophidae;91.1666666666667;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu376;Seamount;0.938461538462;genus;Scomberomorus;549.583333333333;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu328;Seamount;0.830769230769;order;Labriformes;173;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu545;Seamount;0.953125;genus;Epinephelus;2.25;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu551;Seamount;0.953125;genus;Epinephelus;2;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu445;Seamount;0.888888888889;family;Myctophidae;292.166666666667;1
Poum;DeepSlope;Slope;SM01104;23/08/2020;;163;157;-20.14103397;163.781246;Motu168;Seamount;1;species;Dascyllus trimaculatus;1045.91666666667;1
Poum;DeepSlope;Slope;SM01101;23/08/2020;;132;127;-20.12753198;163.771739;Motu403;Seamount;0.921875;genus;Caesio;5453.45833333333;1
Poum;DeepSlope;Slope;SM01101;23/08/2020;;132;127;-20.12753198;163.771739;Motu313;Seamount;0.920634920635;genus;Diaphus;12.8333333333333;1
Poum;DeepSlope;Slope;SM01101;23/08/2020;;132;127;-20.12753198;163.771739;Motu445;Seamount;0.888888888889;family;Myctophidae;30870.75;1
Poum;DeepSlope;Slope;SM01101;23/08/2020;;132;127;-20.12753198;163.771739;Motu485;Seamount;1;species;Mobula formosana;14.1666666666667;1
Poum;DeepSlope;Slope;SM01101;23/08/2020;;132;127;-20.12753198;163.771739;Motu531;Seamount;0.921875;genus;Epinephelus;5.91666666666667;1
Poum;DeepSlope;Slope;SM01101;23/08/2020;;132;127;-20.12753198;163.771739;Motu298;Seamount;0.828125;order;Alepocephaliformes;599.583333333333;1
Poum;DeepSlope;Slope;SM01101;23/08/2020;;132;127;-20.12753198;163.771739;Motu038;Seamount;1;species;Promethichthys prometheus;1.08333333333333;1
Poum;DeepSlope;Slope;SM01101;23/08/2020;;132;127;-20.12753198;163.771739;Motu299;Seamount;0.969696969697;genus;Promethichthys;113.333333333333;1
Poum;DeepSlope;Slope;SM01101;23/08/2020;;132;127;-20.12753198;163.771739;Motu506;Seamount;0.983870967742;genus;Gymnothorax;1.83333333333333;1
Poum;DeepSlope;Slope;SM01101;23/08/2020;;132;127;-20.12753198;163.771739;Motu244;Seamount;0.9375;genus;Ostorhinchus;7963.25;1
Poum;DeepSlope;Slope;SM01101;23/08/2020;;132;127;-20.12753198;163.771739;Motu110;Seamount;0.911764705882;genus;Ptereleotris;1497.58333333333;1
Poum;DeepSlope;Slope;SM01101;23/08/2020;;132;127;-20.12753198;163.771739;Motu044;Seamount;0.90625;genus;Myripristis;2100.75;1
Poum;DeepSlope;Slope;SM01101;23/08/2020;;132;127;-20.12753198;163.771739;Motu212;Seamount;0.983870967742;genus;Thunnus;21516.9166666667;1
Poum;DeepSlope;Slope;SM01101;23/08/2020;;132;127;-20.12753198;163.771739;Motu514;Seamount;0.848484848485;order;Anguilliformes;58864.8333333333;1
Poum;DeepSlope;Slope;SM01101;23/08/2020;;132;127;-20.12753198;163.771739;Motu495;Seamount;0.833333333333;order;Gobiiformes;32177.75;1
Poum;DeepSlope;Slope;SM01101;23/08/2020;;132;127;-20.12753198;163.771739;Motu225;Seamount;0.90625;genus;Lethrinus;11.3333333333333;1
Poum;DeepSlope;Slope;SM01101;23/08/2020;;132;127;-20.12753198;163.771739;Motu132;Seamount;0.873015873016;family;Lethrinidae;1805.33333333333;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu445;Seamount;0.888888888889;family;Myctophidae;19025.6666666667;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu531;Seamount;0.921875;genus;Epinephelus;238.986111111111;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu313;Seamount;0.920634920635;genus;Diaphus;4.75;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu403;Seamount;0.921875;genus;Caesio;15105.3333333333;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu487;Seamount;1;species;Mobula thurstoni;15778.6666666667;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu368;Seamount;1;species;Scarus schlegeli;5.16666666666667;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu367;Seamount;1;species;Scarus ghobban;1143;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu096;Seamount;0.968253968254;genus;Benthosema;0.916666666666667;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu478;Seamount;0.967213114754;genus;Mobula;1.16666666666667;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu003;Seamount;0.890625;family;Serranidae;0.916666666666667;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu506;Seamount;0.983870967742;genus;Gymnothorax;10.0833333333333;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu333;Seamount;0.967741935484;genus;Brachaluteres;10.1666666666667;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu199;Seamount;1;species;Decapterus macrosoma;6.25;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu267;Seamount;0.969230769231;genus;Plectroglyphidodon;17249.75;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu440;Seamount;0.970149253731;genus;Rhabdamia;14613.5833333333;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu441;Seamount;0.925373134328;genus;Rhabdamia;2.08333333333333;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu376;Seamount;0.938461538462;genus;Scomberomorus;254;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu151;Seamount;0.838235294118;order;Perciformes;1316.25;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu122;Seamount;0.846153846154;order;Scombriformes;8519.08333333333;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu131;Seamount;0.863636363636;family;Apogonidae;2791.08333333333;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu494;Seamount;0.967741935484;genus;Centrophorus;1.16666666666667;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu493;Seamount;1;species;Squalus montalbani;257.166666666667;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu502;Seamount;0.8125;order;Scombriformes;1.33333333333333;1
Poum;DeepSlope;Slope;SM01102;23/08/2020;;107;102;-20.13422099;163.774574;Motu205;Seamount;1;species;Lutjanus russellii;27068;1
Poum;DeepSlope;Slope;SM01107;23/08/2020;;185;179;-20.15984799;163.79055;Motu413;Seamount;1;species;Naso hexacanthus;657.25;1
Poum;DeepSlope;Slope;SM01107;23/08/2020;;185;179;-20.15984799;163.79055;Motu485;Seamount;1;species;Mobula formosana;389.583333333333;1
Poum;DeepSlope;Slope;SM01107;23/08/2020;;185;179;-20.15984799;163.79055;Motu412;Seamount;0.953125;genus;Naso;18.9166666666667;1
Poum;DeepSlope;Slope;SM01107;23/08/2020;;185;179;-20.15984799;163.79055;Motu145;Seamount;1;species;Gymnosarda unicolor;1574.45833333333;1
Poum;DeepSlope;Slope;SM01107;23/08/2020;;185;179;-20.15984799;163.79055;Motu445;Seamount;0.888888888889;family;Myctophidae;28.6666666666667;1
Poum;DeepSlope;Slope;SM01107;23/08/2020;;185;179;-20.15984799;163.79055;Motu096;Seamount;0.968253968254;genus;Benthosema;9.75;1
Poum;DeepSlope;Slope;SM01107;23/08/2020;;185;179;-20.15984799;163.79055;Motu055;Seamount;0.983870967742;genus;Diaphus;1366.58333333333;1
Poum;DeepSlope;Slope;SM01107;23/08/2020;;185;179;-20.15984799;163.79055;Motu260;Seamount;0.859375;family;Myctophidae;1546.25;1
Poum;DeepSlope;Slope;SM01107;23/08/2020;;185;179;-20.15984799;163.79055;Motu316;Seamount;0.920634920635;genus;Diaphus;2668.5;1
Poum;DeepSlope;Slope;SM01107;23/08/2020;;185;179;-20.15984799;163.79055;Motu531;Seamount;0.921875;genus;Epinephelus;20.9166666666667;1
Poum;DeepSlope;Slope;SM01107;23/08/2020;;185;179;-20.15984799;163.79055;Motu558;Seamount;1;species;Sphyraena putnamae;445.916666666667;1
Poum;DeepSlope;Slope;SM01107;23/08/2020;;185;179;-20.15984799;163.79055;Motu319;Seamount;0.904761904762;genus;Diaphus;1164.75;1
Poum;DeepSlope;Slope;SM01107;23/08/2020;;185;179;-20.15984799;163.79055;Motu320;Seamount;0.888888888889;family;Myctophidae;17.1666666666667;1
